,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
4061,16,92,2635,-0.42,17.3,91,23.9,102,7,8.0,8.0,7.0,90.0,0.0,2
4062,16,87,2542,-1.07,16.9,91,23.5,102,7,8.0,8.0,7.0,90.0,0.0,2
4063,16,82,2368,-1.09,17.3,91,22.4,102,7,8.0,8.0,7.0,90.0,0.0,2
4064,16,82,2347,0.21,20.4,90,60.8,101,7,8.0,8.0,8.0,90.0,0.0,2
4065,16,82,2370,0.21,20.4,90,37.3,101,7,8.0,8.0,9.0,90.0,0.0,2
4066,16,84,2400,0.21,53.7,90,89.4,101,7,8.0,8.0,9.0,90.0,0.0,2
4067,16,86,2462,0.27,41.6,90,80.8,100,7,8.0,8.0,11.0,90.0,0.0,1
4068,16,88,2524,0.48,57.3,91,89.4,100,7,8.0,8.0,11.0,90.0,0.0,1
4069,16,91,2596,0.52,58.4,91,89.0,100,7,8.0,8.0,11.0,90.0,0.0,2
4070,16,93,2643,0.58,59.2,91,89.0,97,7,8.0,8.0,11.0,90.0,0.0,2
4071,16,94,2741,0.51,60.4,91,89.0,97,7,8.0,8.0,12.0,90.0,0.0,2
4072,16,94,2704,0.28,17.6,92,20.8,97,7,8.0,8.0,12.0,90.0,0.0,2
4073,16,93,2665,0.0,17.3,92,24.7,94,7,8.0,8.0,23.0,80.0,1.0,2
4074,16,92,2645,-0.2,17.3,94,24.7,94,7,8.0,8.0,25.0,80.0,1.0,2
4075,16,91,2611,-0.3,17.3,94,24.3,94,7,8.0,8.0,22.0,80.0,1.0,2
4076,16,90,2576,-0.39,17.3,94,24.3,94,7,8.0,8.0,22.0,80.0,1.0,2
4077,16,88,2541,-0.26,16.5,94,24.3,94,7,8.0,8.0,20.0,80.0,1.0,2
4078,16,88,2549,-0.26,19.2,94,36.1,94,7,8.0,8.0,21.0,90.0,1.0,2
4079,16,90,2550,0.13,19.2,93,36.1,96,7,8.0,8.0,21.0,90.0,1.0,2
4080,16,90,2555,0.4,18.4,92,31.4,96,7,8.0,8.0,21.0,90.0,1.0,2
4081,16,88,2552,0.4,20.0,92,26.7,96,7,8.0,8.0,20.0,80.0,1.0,2
4082,16,90,2570,0.4,34.1,92,76.1,94,7,8.0,8.0,19.0,80.0,1.0,2
4083,16,92,2620,0.4,34.1,91,83.9,94,7,8.0,8.0,18.0,80.0,1.0,2
4084,16,92,2638,0.26,22.0,91,68.2,94,7,8.0,8.0,19.0,80.0,1.0,2
4085,16,92,2627,0.13,16.5,91,30.6,93,7,8.0,8.0,17.0,80.0,1.0,2
4086,16,91,2609,-0.13,19.6,91,41.2,93,7,8.0,8.0,17.0,90.0,1.0,2
4087,16,91,2602,-0.13,23.1,91,49.4,93,7,8.0,8.0,17.0,90.0,1.0,2
4088,16,93,2666,0.09,59.6,91,89.0,93,7,8.0,8.0,18.0,90.0,1.0,2
4089,16,93,2666,0.09,59.6,91,89.0,93,7,8.0,8.0,18.0,90.0,1.0,2
4090,16,93,2678,0.18,29.0,91,82.0,93,7,8.0,8.0,18.0,90.0,1.0,2
4091,16,94,2682,0.13,59.2,92,88.6,93,7,8.0,8.0,7.0,90.0,0.0,1
4092,16,93,2685,-0.13,25.5,92,47.1,93,7,8.0,8.0,5.0,90.0,0.0,1
4093,16,93,2677,-0.13,32.2,92,77.6,93,7,8.0,8.0,5.0,90.0,0.0,1
4094,16,93,2669,0.0,20.0,92,43.9,93,7,8.0,8.0,5.0,90.0,0.0,1
4095,16,92,2641,-0.13,21.2,93,44.7,93,7,8.0,8.0,5.0,90.0,0.0,1
4096,16,92,2644,-0.11,25.5,93,67.1,93,7,8.0,8.0,3.0,90.0,0.0,1
4097,16,93,2675,0.11,57.6,94,87.1,93,7,8.0,8.0,3.0,90.0,0.0,1
