time,"Altitude (GPS) (m)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Intake air temperature (℃)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
18:57:49.726,,,,,,,,,,,,,12.9,,,,,-0.297923893667758,-78.4604893159121,
18:57:49.735,,,,,23.921568627451,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:49.782,,,,,,,,,,594,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:49.948,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:50.065,,,,,,,,,,,,,,,12.5490196078431,,,-0.297923893667758,-78.4604893159121,
18:57:50.161,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:50.267,,,,,,,,,,,,,13.5,,,,,-0.297923893667758,-78.4604893159121,
18:57:50.315,,,,,23.1372549019608,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:50.362,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:50.465,,,,,,,,,,611,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:50.553,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:50.669,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:50.775,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:50.868,,,,,,,,,,,,,13.4,,,,,-0.297923893667758,-78.4604893159121,
18:57:50.975,,,,,23.5294117647059,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.059,,,,,,,,,,599,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.176,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:51.271,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:51.383,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.461,,,,,,,,,,,,,12.9,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.509,,,,,23.921568627451,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.604,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.650,,,,,,,,,,585,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.688,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:51.724,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:51.770,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.832,,,,,,,,,,,,,13.4,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.851,,,,,24.3137254901961,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.896,,,,,,,,,,605,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:51.943,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:51.988,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:52.022,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.086,,,,,,,,,,,,,13,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.092,,,,,23.921568627451,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.137,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.172,,,,,,,,,,593,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.225,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:52.262,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:52.299,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.361,,,,,,,,,,,,,13.2,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.379,,,,,23.921568627451,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.433,,,,,,,,,,586,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.478,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:52.517,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:52.551,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.613,,,,,,,,,,,,,13.5,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.627,,,,,23.921568627451,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.674,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.741,,,,,,,,,,614,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.798,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:52.854,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:52.900,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:52.978,,,,,,,,,,,,,12.9,,,,,-0.297923893667758,-78.4604893159121,
18:57:53.001,,,,,23.5294117647059,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:53.058,,,,,,,,,,599,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:53.105,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:53.113,2485.5,,0.0414803950529284,,,,,,,,,,,0,,,,-0.297923893667758,-78.4604893159121,
18:57:53.116,2485.5,,0.0414754547175461,,,,,,,,,,,0,,,,-0.2980006,-78.4606084,
18:57:53.124,2485.5,,0.0414632515374082,,,,,,,,,,,1.42369825928412E-09,,,,-0.2980006,-78.4606084,
18:57:53.142,,,,,,,,,,,,,,,12.5490196078431,,,-0.2980006,-78.4606084,
18:57:53.187,,,,75,,,,,,,,,,,,,,-0.2980006,-78.4606084,
18:57:53.264,,,,,,,,,,,,,13.4,,,,,-0.2980006,-78.4606084,
18:57:53.269,,,,,23.5294117647059,,,,,,,,,,,,,-0.2980006,-78.4606084,
18:57:53.305,,,,,,,,,91,,,,,,,,,-0.2980006,-78.4606084,
18:57:53.342,,,,,,,,,,595,0.6,,,,,,,-0.2980006,-78.4606084,
18:57:53.390,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.2980006,-78.4606084,
18:57:53.436,,,,,,,,,,,,,,,12.5490196078431,,,-0.2980006,-78.4606084,
18:57:53.472,,,,75,,,,,,,,,,,,,,-0.2980006,-78.4606084,
18:57:53.481,2488,,,,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:53.544,,,,,23.1372549019608,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:53.549,,,,,,,,,,,,,13.1,,,,,-0.297923893667758,-78.4604893159121,
18:57:53.589,,,,,,,,,,608,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:53.647,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:53.684,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:53.956,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.033,,,,,,,,,,,,,13.3,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.037,,,,,23.921568627451,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.084,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.129,,,,,,,,,,595,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.164,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:54.201,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:54.247,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.311,,,,,,,,,,,,,13.3,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.330,,,,,24.7058823529412,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.379,,,,,,,,,,611,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.417,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:54.459,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:54.493,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.564,,,,,23.921568627451,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.587,,,,,,,,,,,,,13.1,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.604,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.652,,,,,,,,,,601,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.697,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:54.736,,,,,,,,,,,,,,,12.5490196078431,,,-0.297923893667758,-78.4604893159121,
18:57:54.770,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.831,,,,,,,,,,,,,13.4,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.843,,,,,23.1372549019608,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.888,,,,,,,,,,608,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:54.924,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:54.964,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:55.003,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.074,,,,,,,,,,,,,13.4,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.076,,,,,23.5294117647059,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.134,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.191,,,,,,,,,,614,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.237,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:55.283,,,,,,,,,,,,,,,12.5490196078431,,,-0.297923893667758,-78.4604893159121,
18:57:55.329,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.399,,,,,,,,,,,,,13,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.439,,,,,23.1372549019608,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.474,,,,,,,,,,592,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.519,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:55.565,,,,,,,,,,,,,,,12.5490196078431,,,-0.297923893667758,-78.4604893159121,
18:57:55.600,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.660,,,,,,,,,,,,,13.3,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.678,,,,,23.921568627451,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.717,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.766,,,,,,,,,,595,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.812,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:55.858,,,,,,,,,,,,,,,12.5490196078431,,,-0.297923893667758,-78.4604893159121,
18:57:55.893,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.951,,,,,,,,,,,,,13.1,,,,,-0.297923893667758,-78.4604893159121,
18:57:55.973,,,,,23.5294117647059,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.017,,,,,,,,,,605,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.053,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:56.099,,,,,,,,,,,,,,,12.5490196078431,,,-0.297923893667758,-78.4604893159121,
18:57:56.134,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.198,,,,,,,,,,,,,13,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.205,,,,,23.1372549019608,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.251,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.298,,,,,,,,,,587,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.343,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:56.392,,,,,,,,,,,,,,,12.5490196078431,,,-0.297923893667758,-78.4604893159121,
18:57:56.430,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.502,,,,,,,,,,,,,13.3,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.512,,,,,23.5294117647059,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.556,,,,,,,,,,594,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.594,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:56.632,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:56.673,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.739,,,,,,,,,,,,,13.2,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.744,,,,,23.5294117647059,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.789,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.835,,,,,,,,,,606,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:56.872,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:56.919,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:56.954,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.030,,,,,,,,,,,,,13,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.040,,,,,23.5294117647059,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.085,,,,,,,,,,597,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.120,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:57.170,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:57.205,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.281,,,,,,,,,,,,,13.4,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.285,,,,,23.921568627451,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.323,,,,,,,,,91,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.368,,,,,,,,,,597,0.6,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.405,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297923893667758,-78.4604893159121,
18:57:57.447,,,,,,,,,,,,,,,12.9411764705882,,,-0.297923893667758,-78.4604893159121,
18:57:57.482,,,,75,,,,,,,,,,,,,,-0.297923893667758,-78.4604893159121,
18:57:57.485,,,0.0506557055185776,,,,,,,,,,,0.107999997586012,,,,-0.297929425723851,-78.4604888129979,
18:57:57.534,,,,,,,,,,,,,13.3,,,,,-0.297929425723851,-78.4604888129979,
18:57:57.552,,,,,24.7058823529412,,,,,,,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:57.617,,,,,,,,,,616,0.6,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:57.694,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929425723851,-78.4604888129979,
18:57:57.743,,,,,,,,,,,,,,,12.5490196078431,,,-0.297929425723851,-78.4604888129979,
18:57:57.811,,,,75,,,,,,,,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:57.871,,,,,,,,,,,,,12.9,,,,,-0.297929425723851,-78.4604888129979,
18:57:57.922,,,,,23.921568627451,,,,,,,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:57.964,,,,,,,,,91,,,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:58.010,,,,,,,,,,595,0.6,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:58.046,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929425723851,-78.4604888129979,
18:57:58.083,,,,,,,,,,,,,,,12.5490196078431,,,-0.297929425723851,-78.4604888129979,
18:57:58.127,,,,75,,,,,,,,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:58.177,,,,,,,,,,,,,13.2,,,,,-0.297929425723851,-78.4604888129979,
18:57:58.207,,,,,23.921568627451,,,,,,,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:58.252,,,,,,,,,,596,0.6,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:58.298,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929425723851,-78.4604888129979,
18:57:58.334,,,,,,,,,,,,,,,12.5490196078431,,,-0.297929425723851,-78.4604888129979,
18:57:58.382,,,,75,,,,,,,,,,,,,,-0.297929425723851,-78.4604888129979,
18:57:58.460,,,,,,,,,,,,,13.1,,,,,-0.297929425723851,-78.4604888129979,
18:57:58.463,,,0.0491336567720695,,,,,,,,,,,0,,,,-0.297929509542882,-78.4604888129979,
18:57:58.466,,,,,23.5294117647059,,,,,,,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:58.741,,,,,,,,,91,,,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:58.782,,,,,,,,,,590,0.6,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:58.829,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929509542882,-78.4604888129979,
18:57:58.885,,,,,,,,,,,,,,,12.5490196078431,,,-0.297929509542882,-78.4604888129979,
18:57:58.921,,,,75,,,,,,,,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:58.994,,,,,,,,,,,,,13.3,,,,,-0.297929509542882,-78.4604888129979,
18:57:59.009,,,,,23.5294117647059,,,,,,,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:59.047,,,,,,,,,,591,0.6,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:59.083,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929509542882,-78.4604888129979,
18:57:59.130,,,,,,,,,,,,,,,12.5490196078431,,,-0.297929509542882,-78.4604888129979,
18:57:59.165,,,,75,,,,,,,,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:59.236,,,,,23.5294117647059,,,,,,,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:59.241,,,,,,,,,,,,,13.1,,,,,-0.297929509542882,-78.4604888129979,
18:57:59.283,,,,,,,,,91,,,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:59.319,,,,,,,,,,595,0.6,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:59.356,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929509542882,-78.4604888129979,
18:57:59.404,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929509542882,-78.4604888129979,
18:57:59.451,,,,75,,,,,,,,,,,,,,-0.297929509542882,-78.4604888129979,
18:57:59.521,,,,,23.5294117647059,,,,,,,,,,,,,-0.297929551452398,-78.4604888129979,
18:57:59.526,,,,,,,,,,,,,12.9,,,,,-0.297929551452398,-78.4604888129979,
18:57:59.563,,,,,,,,,,589,0.6,,,,,,,-0.297929551452398,-78.4604888129979,
18:57:59.601,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929551452398,-78.4604888129979,
18:57:59.648,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929551452398,-78.4604888129979,
18:57:59.694,,,,75,,,,,,,,,,,,,,-0.297929551452398,-78.4604888129979,
18:57:59.764,,,,,23.921568627451,,,,,,,,,,,,,-0.297929551452398,-78.4604888129979,
18:57:59.776,,,,,,,,,,,,,13.4,,,,,-0.297929551452398,-78.4604888129979,
18:57:59.812,,,,,,,,,91,,,,,,,,,-0.297929551452398,-78.4604888129979,
18:57:59.851,,,,,,,,,,592,0.6,,,,,,,-0.297929551452398,-78.4604888129979,
18:57:59.895,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929551452398,-78.4604888129979,
18:57:59.930,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929551452398,-78.4604888129979,
18:57:59.975,,,,75,,,,,,,,,,,,,,-0.297929551452398,-78.4604888129979,
18:58:00.032,,,,,,,,,,,,,13,,,,,-0.297929551452398,-78.4604888129979,
18:58:00.055,,,,,23.921568627451,,,,,,,,,,,,,-0.297929551452398,-78.4604888129979,
18:58:00.100,,,,,,,,,,590,0.6,,,,,,,-0.297929551452398,-78.4604888129979,
18:58:00.160,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929551452398,-78.4604888129979,
18:58:00.216,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929551452398,-78.4604888129979,
18:58:00.253,,,,75,,,,,,,,,,,,,,-0.297929551452398,-78.4604888129979,
18:58:00.328,,,,,,,,,,,,,12.8,,,,,-0.297929551452398,-78.4604888129979,
18:58:00.366,,,,,24.3137254901961,,,,,,,,,,,,,-0.297929551452398,-78.4604888129979,
18:58:00.425,,,,,,,,,91,,,,,,,,,-0.297929551452398,-78.4604888129979,
18:58:00.464,,,,,,,,,,591,0.6,,,,,,,-0.297929551452398,-78.4604888129979,
18:58:00.510,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929593361914,-78.4604888129979,
18:58:00.559,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929593361914,-78.4604888129979,
18:58:00.596,,,,75,,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:00.671,,,,,25.0980392156863,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:00.672,,,,,,,,,,,,,13.3,,,,,-0.297929593361914,-78.4604888129979,
18:58:00.716,,,,,,,,,,603,0.6,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:00.755,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929593361914,-78.4604888129979,
18:58:00.791,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929593361914,-78.4604888129979,
18:58:00.836,,,,75,,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:00.916,,,,,24.7058823529412,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:00.921,,,,,,,,,,,,,13,,,,,-0.297929593361914,-78.4604888129979,
18:58:00.951,,,,,,,,,91,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:00.996,,,,,,,,,,601,0.6,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.031,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929593361914,-78.4604888129979,
18:58:01.076,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929593361914,-78.4604888129979,
18:58:01.112,,,,75,,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.174,,,,,,,,,,,,,13.1,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.183,,,,,24.7058823529412,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.231,,,,,,,,,,596,0.6,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.276,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929593361914,-78.4604888129979,
18:58:01.314,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929593361914,-78.4604888129979,
18:58:01.360,,,,75,,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.435,,,,,24.7058823529412,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.462,,,,,,,,,,,,,13.5,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.473,,,,,,,,,91,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.518,,,,,,,,,,612,0.6,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.554,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929593361914,-78.4604888129979,
18:58:01.605,,,,,,,,,,,,,,,12.5490196078431,,,-0.297929593361914,-78.4604888129979,
18:58:01.642,,,,75,,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.714,,,,,23.921568627451,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.718,,,,,,,,,,,,,13.1,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.759,,,,,,,,,,607,0.6,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.796,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929593361914,-78.4604888129979,
18:58:01.834,,,,,,,,,,,,,,,12.5490196078431,,,-0.297929593361914,-78.4604888129979,
18:58:01.878,,,,75,,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.944,,,,,,,,,,,,,12.8,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.959,,,,,22.7450980392157,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:01.997,,,,,,,,,91,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.032,,,,,,,,,,594,0.6,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.081,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929593361914,-78.4604888129979,
18:58:02.129,,,,,,,,,,,,,,,12.5490196078431,,,-0.297929593361914,-78.4604888129979,
18:58:02.184,,,,75,,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.254,,,,,,,,,,,,,13.3,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.267,,,,,23.1372549019608,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.301,,,,,,,,,,599,0.6,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.347,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929593361914,-78.4604888129979,
18:58:02.398,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929593361914,-78.4604888129979,
18:58:02.434,,,,75,,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.500,,,,,,,,,,,,,12.6,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.505,,,,,23.5294117647059,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.544,,,,,,,,,91,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.604,,,,,,,,,,594,0.6,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.670,,0,,,,,0,178.250297933611,,,,,,,,0,0,-0.297929593361914,-78.4604888129979,
18:58:02.727,,,,,,,,,,,,,,,12.9411764705882,,,-0.297929593361914,-78.4604888129979,
18:58:02.784,,,,75,,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.843,,,,,,,,,,,,,12.6,,,,,-0.297929593361914,-78.4604888129979,
18:58:02.882,,,,,24.3137254901961,,,,,,,,,,,,,-0.297929593361914,-78.4604888129979,
